episode;personality;hitsInflicted;dragonsKilled;hasKey;timeToFindKey;agentCollisions;distanceTraveled;avgSpeed;avgDistanceFromAgents;avgDistanceFromDragons;idleTime;timeInVicinityOfAgents
78;Extrovert;0;0;0;-1.000;2;15.487;0.399;2.477;6.321;2.300;8.300
78;Agreeable;4;2;0;-1.000;2;18.248;1.332;2.564;4.047;0.600;2.200
78;Conscientious;2;0;1;1.780;1;26.675;3.000;3.014;6.711;0.200;3.200
78;Neurotic;0;0;0;-1.000;1;11.404;0.630;2.608;7.165;1.600;8.620
79;Extrovert;0;0;0;-1.000;10;37.444;0.433;2.945;5.182;7.220;13.500
79;Agreeable;2;1;0;-1.000;27;37.326;1.660;2.209;4.508;2.200;24.980
79;Conscientious;4;1;1;21.420;15;67.909;3.000;3.037;5.979;0.600;13.500
79;Neurotic;0;0;0;-1.000;8;26.293;0.168;2.673;5.876;3.200;14.500
80;Extrovert;0;0;0;-1.000;6;19.577;0.183;2.686;7.846;2.940;13.440
80;Agreeable;2;0;0;-1.000;4;19.314;0.042;2.984;6.483;0.600;7.420
80;Conscientious;4;2;1;3.661;3;30.440;3.000;3.312;8.539;0.220;3.520
80;Neurotic;0;0;0;-1.000;5;15.267;0.339;2.960;7.582;1.220;9.420
81;Extrovert;0;0;0;-1.000;2;18.314;0.541;3.503;9.187;2.160;5.280
81;Agreeable;2;1;0;-1.000;2;22.008;0.426;3.092;5.467;0.420;4.700
81;Conscientious;4;1;1;1.521;1;34.777;3.000;3.325;4.092;0.220;3.080
81;Neurotic;0;0;0;-1.000;1;11.161;0.363;3.379;8.335;1.420;4.240
82;Extrovert;2;0;0;-1.000;2;14.721;0.479;3.207;2.325;1.120;4.740
82;Agreeable;3;1;0;-1.000;2;14.139;0.375;3.615;3.203;0.220;4.340
82;Conscientious;1;1;1;1.001;0;19.823;3.000;3.454;7.299;0.120;0.400
82;Neurotic;0;0;0;-1.000;0;7.882;0.648;4.677;10.118;1.220;0.000
83;Extrovert;0;0;0;-1.000;6;19.652;0.668;2.796;7.713;3.700;8.000
83;Agreeable;2;1;0;-1.000;7;27.778;1.605;2.485;7.212;1.120;9.440
83;Conscientious;4;1;1;8.538;1;40.812;2.426;3.403;5.801;0.420;3.020
83;Neurotic;0;0;0;-1.000;2;16.476;0.364;3.003;6.168;2.520;5.880
84;Extrovert;0;0;0;-1.000;16;15.830;0.099;1.574;6.134;0.880;9.560
84;Agreeable;1;0;0;-1.000;17;17.900;1.399;1.322;5.143;0.520;10.360
84;Conscientious;5;2;1;1.620;5;26.602;3.000;2.285;5.600;0.220;5.020
84;Neurotic;0;0;0;-1.000;16;12.112;0.317;1.703;5.786;0.720;8.280
85;Extrovert;0;0;0;-1.000;11;18.526;0.424;1.370;6.303;2.640;12.980
85;Agreeable;0;0;0;-1.000;15;22.419;0.122;1.187;4.616;0.920;11.500
85;Conscientious;5;2;1;5.261;13;30.475;3.000;1.865;4.613;0.320;6.980
85;Neurotic;1;0;0;-1.000;9;19.529;0.247;1.378;4.564;1.420;13.400
86;Extrovert;0;0;0;-1.000;2;19.486;0.156;3.193;5.555;1.200;2.440
86;Agreeable;4;1;0;-1.000;2;15.929;1.842;3.242;3.858;0.520;2.780
86;Conscientious;2;1;1;1.340;2;28.722;2.165;3.222;6.671;0.220;2.120
86;Neurotic;0;0;0;-1.000;0;11.089;0.284;5.015;13.235;1.420;0.000
87;Extrovert;0;0;0;-1.000;3;17.311;0.257;3.092;3.383;1.940;6.280
87;Agreeable;2;0;0;-1.000;2;19.778;0.067;2.983;4.208;1.120;5.480
87;Conscientious;4;2;1;5.160;1;26.423;3.000;3.210;7.921;0.020;2.040
87;Neurotic;0;0;0;-1.000;0;10.470;0.039;4.600;11.524;0.920;0.000
88;Extrovert;0;0;0;-1.000;0;18.019;0.095;3.499;10.837;2.840;5.120
88;Agreeable;1;0;0;-1.000;5;18.226;1.848;2.880;5.957;0.300;5.160
88;Conscientious;5;2;1;1.980;1;29.912;3.000;3.463;5.860;0.500;2.360
88;Neurotic;0;0;0;-1.000;4;10.373;0.208;3.165;8.409;1.000;7.920
89;Extrovert;1;1;0;-1.000;4;19.064;0.068;2.444;6.484;1.100;5.040
89;Agreeable;2;0;0;-1.000;6;17.331;3.000;2.181;3.671;0.420;5.440
89;Conscientious;3;1;1;2.559;3;19.173;3.000;3.296;3.902;0.280;2.040
89;Neurotic;0;0;0;-1.000;1;11.595;1.931;3.059;6.810;0.920;1.880
90;Extrovert;3;1;0;-1.000;9;13.976;0.485;1.594;2.794;1.720;10.860
90;Agreeable;2;1;0;-1.000;12;16.462;1.340;1.875;3.559;1.020;8.100
90;Conscientious;1;0;1;3.859;7;27.660;3.000;2.496;4.445;0.220;3.960
90;Neurotic;0;0;0;-1.000;2;16.033;0.067;2.128;3.906;0.500;4.820
91;Extrovert;0;0;0;-1.000;1;19.049;0.936;4.028;5.587;1.900;1.440
91;Agreeable;3;2;0;-1.000;2;14.810;1.826;3.055;8.334;0.400;7.000
91;Conscientious;3;0;1;2.101;1;20.715;3.000;3.310;2.909;0.220;5.220
91;Neurotic;0;0;0;-1.000;0;11.189;0.168;3.859;9.327;0.620;0.720
92;Extrovert;0;0;0;-1.000;0;9.960;2.599;3.706;7.363;1.700;0.380
92;Agreeable;3;1;0;-1.000;1;10.363;0.729;2.811;2.281;0.220;3.520
92;Conscientious;3;1;1;2.201;1;17.264;3.000;2.648;3.565;0.020;4.480
92;Neurotic;0;0;0;-1.000;0;13.162;0.688;3.810;8.585;1.020;0.580
93;Extrovert;0;0;0;-1.000;2;20.609;0.364;3.375;6.295;2.720;2.120
93;Agreeable;2;1;0;-1.000;3;23.495;0.886;2.392;3.725;1.220;6.840
93;Conscientious;0;0;1;9.360;3;35.852;2.882;2.820;5.038;0.320;6.980
93;Neurotic;4;1;0;-1.000;0;16.288;0.593;3.597;1.654;2.080;0.660
94;Extrovert;1;1;0;-1.000;6;18.247;0.433;2.207;5.681;1.900;5.240
94;Agreeable;3;0;0;-1.000;15;19.443;3.000;1.744;5.243;0.020;10.500
94;Conscientious;1;0;0;-1.000;13;27.152;2.019;1.720;7.207;0.720;8.020
94;Neurotic;0;0;0;-1.000;4;11.042;0.635;1.853;5.367;0.420;7.880
95;Extrovert;1;1;0;-1.000;16;16.933;1.034;1.997;5.901;1.660;13.320
95;Agreeable;3;1;0;-1.000;11;20.162;1.949;1.959;4.547;0.220;12.800
95;Conscientious;2;0;1;6.303;4;36.717;3.000;2.788;6.188;0.120;5.180
95;Neurotic;0;0;0;-1.000;7;18.361;2.353;2.869;7.385;0.720;4.280
96;Extrovert;0;0;0;-1.000;1;15.114;0.589;3.061;9.103;4.720;3.680
96;Agreeable;0;0;0;-1.000;1;19.164;0.099;2.918;6.255;0.720;4.280
96;Conscientious;6;2;1;9.480;0;32.118;3.000;3.598;4.340;0.620;0.960
96;Neurotic;0;0;0;-1.000;0;11.140;0.371;3.537;11.275;1.120;0.000
97;Extrovert;0;0;0;-1.000;6;19.090;2.599;2.930;5.502;2.400;5.720
97;Agreeable;5;1;0;-1.000;4;19.135;2.233;2.141;2.647;0.200;5.880
97;Conscientious;1;1;1;1.540;5;19.750;3.000;2.488;3.916;0.000;7.640
97;Neurotic;0;0;0;-1.000;7;16.586;0.816;2.217;5.368;1.500;11.340
98;Extrovert;0;0;0;-1.000;13;31.740;2.093;2.048;5.237;3.020;19.420
98;Agreeable;3;1;0;-1.000;8;29.021;0.841;2.336;4.771;1.220;10.220
98;Conscientious;1;0;1;21.299;7;46.594;3.000;2.260;4.182;0.320;11.240
98;Neurotic;2;1;0;-1.000;2;21.194;0.584;2.530;4.761;2.520;7.360
99;Extrovert;0;0;0;-1.000;8;14.097;1.591;2.373;5.058;2.380;6.360
99;Agreeable;3;0;0;-1.000;11;18.101;2.118;2.870;2.031;0.820;7.340
99;Conscientious;3;2;1;3.260;5;29.223;3.000;2.842;7.944;0.220;4.340
99;Neurotic;0;0;0;-1.000;0;10.659;0.738;3.380;8.316;1.720;1.040
100;Extrovert;0;0;0;-1.000;7;19.415;0.454;2.311;4.936;0.880;6.080
100;Agreeable;3;1;0;-1.000;3;16.377;2.325;2.005;3.401;0.420;2.780
100;Conscientious;2;1;1;4.442;8;24.463;3.000;2.485;6.356;0.320;5.200
100;Neurotic;1;0;0;-1.000;0;8.778;3.000;2.896;4.174;0.020;1.680
101;Extrovert;0;0;0;-1.000;9;10.152;0.113;3.354;10.161;2.640;7.460
101;Agreeable;3;1;0;-1.000;1;16.408;0.661;3.246;3.897;0.420;3.940
101;Conscientious;3;1;1;1.838;1;28.179;3.000;3.664;4.159;0.220;4.240
101;Neurotic;0;0;0;-1.000;9;10.174;0.409;2.919;8.773;0.620;7.460
102;Extrovert;0;0;0;-1.000;8;14.607;1.370;2.557;10.750;3.400;10.020
102;Agreeable;1;1;0;-1.000;0;18.949;1.663;4.143;4.569;1.220;0.000
102;Conscientious;5;1;1;3.520;9;33.323;3.000;2.724;6.626;0.420;9.100
102;Neurotic;0;0;0;-1.000;7;16.574;1.384;2.597;11.179;0.920;12.240
103;Extrovert;0;0;0;-1.000;3;18.918;0.261;2.706;5.678;1.760;5.380
103;Agreeable;3;1;0;-1.000;3;16.614;0.337;3.526;4.763;0.720;4.820
103;Conscientious;3;1;1;5.599;4;28.360;3.000;3.198;4.172;0.320;4.000
103;Neurotic;0;0;0;-1.000;0;16.143;0.716;4.775;12.640;1.340;0.000
104;Extrovert;0;0;0;-1.000;9;19.397;1.105;2.541;5.272;4.460;15.300
104;Agreeable;4;1;0;-1.000;4;28.956;1.501;2.746;3.195;1.200;5.560
104;Conscientious;2;1;1;8.959;11;44.695;2.316;2.654;5.076;0.600;11.940
104;Neurotic;0;0;0;-1.000;6;17.716;1.384;2.466;3.751;1.420;13.220
105;Extrovert;0;0;0;-1.000;11;17.725;1.089;2.120;5.219;1.280;10.040
105;Agreeable;3;0;0;-1.000;5;17.770;3.000;2.507;6.447;0.640;7.440
105;Conscientious;3;2;1;2.221;6;23.251;3.000;2.594;7.576;0.120;7.880
105;Neurotic;0;0;0;-1.000;12;16.319;1.156;2.235;5.339;0.520;10.540
106;Extrovert;0;0;0;-1.000;5;15.662;0.522;2.854;9.128;2.820;10.440
106;Agreeable;5;2;0;-1.000;5;19.155;0.222;3.142;3.104;0.200;3.120
106;Conscientious;1;0;1;4.600;5;26.982;3.000;3.702;5.216;0.500;3.120
106;Neurotic;0;0;0;-1.000;5;9.931;0.051;2.985;9.429;0.940;10.440
107;Extrovert;0;0;0;-1.000;7;13.653;2.196;3.413;8.261;2.140;4.260
107;Agreeable;2;0;0;-1.000;6;15.237;2.795;2.503;5.724;0.620;4.600
107;Conscientious;3;1;0;-1.000;9;22.671;2.445;2.779;6.103;0.120;6.060
107;Neurotic;0;0;0;-1.000;0;11.646;0.859;3.265;5.671;1.120;0.000
108;Extrovert;0;0;0;-1.000;18;25.706;1.337;2.161;5.278;3.260;20.260
108;Agreeable;2;0;0;-1.000;18;26.081;0.370;2.174;5.297;1.320;19.800
108;Conscientious;4;2;1;2.821;15;38.524;3.000;2.230;7.403;0.420;17.380
108;Neurotic;0;0;0;-1.000;1;20.323;0.469;3.754;8.021;2.620;3.220
109;Extrovert;0;0;0;-1.000;11;17.200;0.084;2.923;3.892;2.720;11.760
109;Agreeable;3;1;0;-1.000;10;24.517;1.910;2.982;4.906;0.720;11.760
109;Conscientious;3;1;1;6.861;1;38.253;3.000;3.556;6.601;0.220;1.800
109;Neurotic;0;0;0;-1.000;0;17.566;2.227;5.284;12.692;1.420;0.540
110;Extrovert;0;0;0;-1.000;6;17.036;0.314;2.449;4.667;1.460;5.560
110;Agreeable;4;2;0;-1.000;4;17.143;1.901;2.150;3.717;0.680;4.420
110;Conscientious;2;0;1;3.743;2;27.618;3.000;2.805;6.371;0.020;2.480
110;Neurotic;0;0;0;-1.000;4;10.726;0.290;2.593;6.848;0.520;4.620
111;Extrovert;0;0;0;-1.000;1;13.279;0.003;3.861;13.115;1.260;0.620
111;Agreeable;5;2;0;-1.000;0;20.261;1.091;4.408;5.146;0.220;0.480
111;Conscientious;1;0;1;1.801;1;22.516;3.000;3.914;10.891;0.220;1.100
111;Neurotic;0;0;0;-1.000;0;7.346;0.590;4.779;11.279;1.220;0.000
112;Extrovert;1;1;0;-1.000;5;19.040;2.161;1.759;5.159;2.020;9.820
112;Agreeable;2;1;0;-1.000;6;22.958;2.880;1.935;6.558;0.720;9.760
112;Conscientious;3;0;1;5.600;2;26.542;3.000;2.362;4.351;0.320;4.460
112;Neurotic;0;0;0;-1.000;5;16.158;1.809;2.257;4.295;0.620;6.560
113;Extrovert;0;0;0;-1.000;7;24.207;0.817;2.474;9.442;4.240;8.380
113;Agreeable;2;2;0;-1.000;5;30.069;2.445;2.759;6.658;0.920;5.740
113;Conscientious;4;0;1;6.841;5;40.074;3.000;3.017;8.303;0.520;7.840
113;Neurotic;0;0;0;-1.000;5;17.261;0.539;2.685;8.396;1.220;7.980
114;Extrovert;0;0;0;-1.000;4;19.575;0.224;2.073;7.669;3.380;8.000
114;Agreeable;6;2;0;-1.000;2;26.789;0.653;2.822;4.452;0.420;3.200
114;Conscientious;0;0;1;6.381;6;35.123;3.000;2.518;10.277;0.620;8.280
114;Neurotic;0;0;0;-1.000;2;14.475;0.410;2.156;9.876;1.820;8.780
115;Extrovert;1;0;0;-1.000;13;22.842;0.290;2.063;7.380;4.340;16.920
115;Agreeable;5;2;0;-1.000;4;24.318;0.593;2.786;5.786;0.920;5.580
115;Conscientious;0;0;1;10.522;0;28.067;3.000;3.098;6.983;0.320;0.000
115;Neurotic;0;0;0;-1.000;9;14.300;0.108;2.412;10.003;1.520;13.220
116;Extrovert;0;0;0;-1.000;8;20.491;0.031;1.967;8.534;1.280;11.580
116;Agreeable;4;0;0;-1.000;7;23.758;2.922;2.228;4.807;0.520;9.380
116;Conscientious;2;2;1;4.040;7;27.995;3.000;2.264;7.424;0.120;7.280
116;Neurotic;0;0;0;-1.000;4;11.546;1.530;2.603;9.176;1.920;6.960
117;Extrovert;0;0;0;-1.000;12;18.674;2.599;1.885;7.580;2.080;11.140
117;Agreeable;0;0;0;-1.000;5;20.775;3.000;2.424;9.967;1.220;6.200
117;Conscientious;6;2;1;4.701;2;31.547;3.000;2.271;7.132;0.920;4.960
117;Neurotic;0;0;0;-1.000;7;18.821;3.000;1.882;6.163;1.720;11.860
118;Extrovert;0;0;0;-1.000;3;17.028;0.482;2.632;6.750;0.600;6.180
118;Agreeable;0;0;0;-1.000;2;15.891;1.030;3.349;10.536;0.320;3.260
118;Conscientious;6;2;1;5.220;0;22.176;3.000;3.389;5.742;0.120;0.440
118;Neurotic;0;0;0;-1.000;1;14.770;2.392;2.787;11.443;0.920;3.360
119;Extrovert;1;0;0;-1.000;4;9.524;0.002;2.496;3.494;0.920;1.220
119;Agreeable;1;0;0;-1.000;5;7.007;0.377;1.651;3.289;0.220;4.360
119;Conscientious;4;2;1;0.639;2;11.638;3.000;2.401;4.132;0.120;2.440
119;Neurotic;0;0;0;-1.000;3;6.397;0.645;1.636;3.645;0.020;4.360
120;Extrovert;0;0;0;-1.000;0;9.146;0.185;2.801;4.674;0.620;0.340
120;Agreeable;2;1;0;-1.000;0;9.770;0.170;3.217;2.757;0.020;1.080
120;Conscientious;4;1;1;0.840;0;14.217;3.000;4.026;3.771;0.020;0.740
120;Neurotic;0;0;0;-1.000;0;11.419;0.008;4.420;10.129;0.560;0.000
121;Extrovert;0;0;0;-1.000;0;15.512;0.468;2.079;4.270;0.900;5.840
121;Agreeable;1;1;0;-1.000;1;23.023;0.036;2.735;7.275;0.680;2.900
121;Conscientious;5;1;1;0.780;1;25.632;3.000;2.293;4.709;0.120;3.900
121;Neurotic;0;0;0;-1.000;0;8.258;0.774;2.736;4.786;1.320;3.580
122;Extrovert;0;0;0;-1.000;5;13.987;0.942;2.765;5.883;1.060;4.860
122;Agreeable;2;0;0;-1.000;8;18.278;1.075;2.664;6.734;0.420;7.660
122;Conscientious;1;1;0;-1.000;7;18.779;1.333;2.735;6.385;0.220;6.000
122;Neurotic;0;0;0;-1.000;0;7.957;0.496;4.379;8.421;1.220;0.000
123;Extrovert;0;0;0;-1.000;11;15.588;0.294;1.882;7.732;1.780;7.720
123;Agreeable;3;2;0;-1.000;9;21.132;2.907;1.933;4.714;0.320;9.900
123;Conscientious;3;0;1;4.619;9;21.788;3.000;2.132;4.963;0.420;9.360
123;Neurotic;0;0;0;-1.000;3;17.501;1.989;2.441;8.269;0.420;6.060
124;Extrovert;0;0;0;-1.000;2;17.482;1.368;2.363;5.702;2.080;4.400
124;Agreeable;0;0;0;-1.000;6;19.980;0.118;3.326;8.868;0.480;4.060
124;Conscientious;3;1;0;-1.000;6;19.672;2.598;2.753;5.675;0.520;4.380
124;Neurotic;0;0;0;-1.000;2;11.543;0.410;2.917;5.908;1.020;4.720
125;Extrovert;0;0;0;-1.000;4;12.682;1.489;3.305;5.859;2.380;4.940
125;Agreeable;1;1;0;-1.000;5;15.779;1.527;2.892;5.493;0.620;6.560
125;Conscientious;5;1;1;3.800;2;25.947;3.000;3.524;4.868;0.240;3.800
125;Neurotic;0;0;0;-1.000;1;7.929;0.425;4.354;11.678;1.520;2.160
126;Extrovert;0;0;0;-1.000;2;15.514;0.553;2.168;5.466;1.700;4.060
126;Agreeable;1;0;0;-1.000;2;20.948;0.550;2.538;5.140;0.400;3.680
126;Conscientious;2;1;1;1.179;4;25.278;3.000;2.186;5.439;0.100;6.080
126;Neurotic;3;1;0;-1.000;0;13.206;0.494;2.687;4.142;0.700;0.320
127;Extrovert;0;0;0;-1.000;7;16.053;0.000;2.441;4.750;2.440;9.560
127;Agreeable;3;1;0;-1.000;9;21.394;0.272;2.460;3.920;1.220;11.780
127;Conscientious;3;1;1;5.980;6;32.811;3.000;2.684;4.497;0.320;8.160
127;Neurotic;0;0;0;-1.000;0;16.577;0.138;3.574;5.846;1.620;0.600
128;Extrovert;1;0;0;-1.000;19;20.074;0.364;2.428;5.234;4.200;14.100
128;Agreeable;1;0;0;-1.000;14;19.993;1.937;2.102;5.027;1.220;13.740
128;Conscientious;4;2;1;2.559;12;33.995;2.877;2.190;5.046;0.320;12.860
128;Neurotic;0;0;0;-1.000;1;19.150;0.211;3.494;8.761;1.620;2.020
129;Extrovert;0;0;0;-1.000;4;15.485;0.282;2.822;5.845;3.920;7.380
129;Agreeable;2;0;0;-1.000;3;27.459;2.863;2.860;8.519;1.000;6.120
129;Conscientious;3;1;0;-1.000;0;32.331;3.000;3.517;6.766;0.200;0.820
129;Neurotic;0;0;0;-1.000;1;10.530;0.450;3.172;7.688;1.100;5.260
130;Extrovert;0;0;0;-1.000;4;18.967;0.982;3.842;7.829;3.480;6.040
130;Agreeable;1;1;0;-1.000;4;30.674;0.729;4.010;8.929;0.420;6.040
130;Conscientious;5;1;1;6.940;2;31.600;3.000;3.595;3.837;0.520;2.800
130;Neurotic;0;0;0;-1.000;0;14.542;0.472;5.591;7.470;2.220;0.000
131;Extrovert;3;1;0;-1.000;1;13.175;1.011;3.155;5.573;2.560;10.280
131;Agreeable;0;0;0;-1.000;0;20.471;1.859;5.186;10.825;0.400;0.000
131;Conscientious;3;1;1;5.920;0;24.097;3.000;3.721;4.393;0.000;1.940
131;Neurotic;0;0;0;-1.000;1;11.884;0.609;3.439;6.406;0.900;10.280
132;Extrovert;1;0;0;-1.000;9;24.235;0.002;2.022;6.833;3.140;16.480
132;Agreeable;5;2;0;-1.000;2;22.328;1.912;2.825;5.213;1.020;6.840
132;Conscientious;0;0;1;7.540;3;42.006;3.000;2.844;7.648;0.520;6.220
132;Neurotic;0;0;0;-1.000;4;15.661;0.879;2.466;6.735;1.520;4.460
133;Extrovert;0;0;0;-1.000;11;14.633;0.819;1.795;7.363;1.500;8.480
133;Agreeable;3;1;0;-1.000;11;22.734;1.116;1.856;3.303;0.000;7.900
133;Conscientious;3;1;1;3.980;6;23.274;3.000;1.947;4.715;0.000;5.960
133;Neurotic;0;0;0;-1.000;6;9.864;0.083;1.790;5.279;0.860;7.880
134;Extrovert;0;0;0;-1.000;0;13.213;2.002;3.386;10.088;1.720;0.060
134;Agreeable;3;1;0;-1.000;1;15.169;1.580;3.106;4.900;0.520;3.460
134;Conscientious;3;1;1;1.559;2;24.206;1.341;2.733;4.976;0.220;3.820
134;Neurotic;0;0;0;-1.000;1;12.070;0.154;3.309;7.845;0.520;0.360
135;Extrovert;0;0;0;-1.000;1;10.258;0.158;3.304;6.503;1.300;2.940
135;Agreeable;6;2;0;-1.000;0;14.689;0.242;2.948;3.300;0.520;0.900
135;Conscientious;0;0;1;1.317;0;25.826;3.000;4.041;7.836;0.120;0.580
135;Neurotic;0;0;0;-1.000;1;8.152;0.289;2.903;5.976;0.220;3.260
136;Extrovert;2;1;0;-1.000;6;19.020;0.003;2.996;5.182;0.920;7.040
136;Agreeable;2;1;0;-1.000;6;17.975;1.742;2.888;3.384;0.420;7.040
136;Conscientious;2;0;1;1.920;0;27.014;3.000;3.328;8.283;0.220;0.740
136;Neurotic;0;0;0;-1.000;0;8.434;0.186;4.462;9.942;1.020;0.000
137;Extrovert;3;1;0;-1.000;1;9.881;0.103;1.880;2.912;0.460;3.400
137;Agreeable;3;1;0;-1.000;0;10.790;0.366;2.700;3.910;0.100;0.380
137;Conscientious;0;0;1;0.783;0;16.854;0.946;3.109;5.947;0.000;0.000
137;Neurotic;0;0;0;-1.000;1;7.406;0.644;2.144;3.432;0.500;3.400
138;Extrovert;0;0;0;-1.000;5;16.108;1.431;2.131;7.652;1.640;7.160
138;Agreeable;2;1;0;-1.000;5;17.303;0.402;2.131;7.428;0.720;8.620
138;Conscientious;3;1;1;6.901;3;28.084;3.000;2.217;6.887;0.180;8.160
138;Neurotic;1;0;0;-1.000;1;12.181;0.539;2.641;6.049;1.320;4.160
139;Extrovert;0;0;0;-1.000;12;23.261;1.405;2.893;6.484;3.220;17.040
139;Agreeable;2;1;0;-1.000;1;23.756;0.384;3.573;3.704;1.720;6.920
139;Conscientious;4;1;1;15.899;3;47.540;3.000;3.298;3.362;0.440;6.780
139;Neurotic;0;0;0;-1.000;10;15.970;0.040;3.312;7.072;1.280;14.880
140;Extrovert;0;0;0;-1.000;5;19.860;0.001;2.842;5.798;2.920;5.160
140;Agreeable;2;0;0;-1.000;13;22.691;0.860;2.354;3.819;0.520;9.480
140;Conscientious;3;2;1;6.501;9;31.043;2.970;2.084;4.467;0.420;10.220
140;Neurotic;1;0;0;-1.000;3;12.641;0.360;3.069;4.255;1.220;6.620
141;Extrovert;1;0;0;-1.000;6;13.432;1.192;2.567;2.796;0.480;3.880
141;Agreeable;2;1;0;-1.000;5;13.623;0.716;2.736;3.785;0.120;2.460
141;Conscientious;3;1;1;0.920;7;16.850;2.974;2.570;2.695;0.220;3.580
141;Neurotic;0;0;0;-1.000;0;7.572;1.144;5.181;9.631;0.520;0.000
142;Extrovert;0;0;0;-1.000;20;30.766;0.001;2.860;6.701;7.480;27.400
142;Agreeable;3;0;0;-1.000;20;34.841;1.322;2.952;4.790;2.420;28.320
142;Conscientious;3;2;0;-1.000;10;72.940;3.000;2.923;5.525;0.520;9.580
142;Neurotic;0;0;0;-1.000;10;25.655;1.662;3.950;7.441;3.520;7.300
143;Extrovert;0;0;0;-1.000;3;11.415;0.405;3.006;8.017;2.020;5.720
143;Agreeable;0;0;0;-1.000;3;12.541;0.769;3.232;6.406;0.520;5.720
143;Conscientious;6;2;1;2.080;0;22.327;3.000;3.832;3.040;0.120;0.020
143;Neurotic;0;0;0;-1.000;0;11.982;0.342;4.509;10.816;0.620;0.000
144;Extrovert;0;0;0;-1.000;1;11.466;0.000;3.486;9.898;2.960;0.660
144;Agreeable;3;1;0;-1.000;0;22.875;0.122;3.344;8.019;0.220;1.600
144;Conscientious;1;0;1;1.221;1;25.279;3.000;2.528;6.722;0.120;5.220
144;Neurotic;2;1;0;-1.000;0;6.522;0.309;3.510;5.400;1.320;2.960
145;Extrovert;0;0;0;-1.000;12;19.145;0.056;2.321;8.380;2.720;13.040
145;Agreeable;3;1;0;-1.000;10;27.046;0.575;2.958;5.134;0.420;12.120
145;Conscientious;3;1;1;9.459;7;35.853;2.528;3.041;10.015;0.420;5.380
145;Neurotic;0;0;0;-1.000;11;15.090;1.334;2.096;7.149;0.820;12.880
146;Extrovert;0;0;0;-1.000;4;14.018;0.384;2.473;3.325;1.560;7.620
146;Agreeable;4;1;0;-1.000;4;20.295;0.307;2.818;6.396;0.600;2.800
146;Conscientious;1;1;1;3.000;3;28.381;2.014;3.125;5.831;0.300;1.820
146;Neurotic;1;0;0;-1.000;5;13.857;1.349;2.078;2.626;0.300;7.620
147;Extrovert;4;1;0;-1.000;9;14.937;0.968;2.299;3.758;3.340;7.460
147;Agreeable;1;1;0;-1.000;6;22.876;2.123;2.419;5.772;1.420;7.280
147;Conscientious;1;0;1;7.520;14;30.226;3.000;2.195;5.229;0.420;9.720
147;Neurotic;0;0;0;-1.000;5;18.946;2.189;2.694;7.284;1.020;5.640
148;Extrovert;0;0;0;-1.000;14;17.046;0.002;1.660;6.260;2.360;12.420
148;Agreeable;0;0;0;-1.000;10;12.625;1.115;1.970;8.430;1.120;13.100
148;Conscientious;6;2;1;6.301;0;31.715;3.000;3.157;7.839;0.320;0.220
148;Neurotic;0;0;0;-1.000;12;15.757;1.292;1.761;5.695;0.920;11.180
149;Extrovert;0;0;0;-1.000;2;12.088;2.241;3.084;9.491;2.420;2.780
149;Agreeable;2;1;0;-1.000;5;17.440;0.578;2.974;6.051;0.220;4.720
149;Conscientious;4;1;1;3.581;4;21.355;1.534;3.102;6.530;0.120;4.800
149;Neurotic;0;0;0;-1.000;1;7.551;0.486;3.636;9.037;0.920;1.980
150;Extrovert;0;0;0;-1.000;1;10.113;0.557;2.765;3.894;1.480;3.000
150;Agreeable;5;1;0;-1.000;3;18.860;1.557;2.631;3.496;0.320;2.520
150;Conscientious;1;1;1;1.081;2;22.385;3.000;2.928;5.218;0.420;0.480
150;Neurotic;0;0;0;-1.000;0;12.219;0.514;3.199;6.644;0.520;0.960
151;Extrovert;0;0;0;-1.000;5;12.788;0.223;2.900;6.855;1.920;7.560
151;Agreeable;2;1;0;-1.000;8;18.017;1.102;2.292;3.332;1.000;10.540
151;Conscientious;2;1;1;2.560;3;26.099;3.000;3.339;5.884;0.000;3.220
151;Neurotic;2;0;0;-1.000;0;16.327;0.000;3.511;3.677;1.300;1.120
152;Extrovert;1;0;0;-1.000;8;20.140;0.316;2.357;5.452;2.140;11.060
152;Agreeable;2;1;0;-1.000;0;19.886;0.581;3.431;4.910;0.900;1.220
152;Conscientious;2;1;1;3.540;2;29.177;3.000;2.796;4.407;0.220;3.680
152;Neurotic;1;0;0;-1.000;6;12.618;0.678;2.540;4.699;0.800;8.580
153;Extrovert;0;0;0;-1.000;17;21.655;0.050;1.907;6.922;4.380;20.140
153;Agreeable;4;2;0;-1.000;13;27.120;0.736;2.421;4.572;0.420;12.300
153;Conscientious;2;0;1;3.181;8;40.388;3.000;2.155;4.164;0.320;12.600
153;Neurotic;0;0;0;-1.000;14;17.418;0.763;1.940;7.125;1.720;20.680
154;Extrovert;1;0;0;-1.000;6;9.955;2.206;3.191;3.179;1.920;4.640
154;Agreeable;4;2;0;-1.000;3;17.478;2.032;3.394;5.188;0.420;1.900
154;Conscientious;1;0;1;1.519;3;20.968;3.000;3.417;4.693;0.220;3.420
154;Neurotic;0;0;0;-1.000;0;13.707;2.079;5.337;12.184;0.720;0.000
155;Extrovert;0;0;0;-1.000;4;15.970;0.002;3.011;8.325;2.280;8.220
155;Agreeable;6;2;0;-1.000;5;16.274;1.434;3.982;3.071;1.120;4.360
