episode;personality;hitsInflicted;dragonsKilled;hasKey;timeToFindKey;agentCollisions;distanceTraveled;avgSpeed;avgDistanceFromAgents;avgDistanceFromDragons;idleTime;timeInVicinityOfAgents
58;Introvert;2;0;0;-1.000;0;25.217;0.368;4.905;6.780;0.220;0.000
58;Introvert;1;0;0;-1.000;4;18.121;0.119;4.474;9.059;0.620;3.280
59;Introvert;0;0;0;-1.000;0;25.507;0.890;4.936;6.208;4.620;0.000
59;Introvert;1;0;1;3.001;0;38.118;2.425;3.950;6.831;0.220;1.020
59;Introvert;0;0;0;-1.000;0;24.630;1.026;3.944;5.452;1.420;0.000
59;Introvert;5;2;0;-1.000;0;30.451;0.023;3.518;4.191;1.180;1.020
60;Introvert;4;1;0;-1.000;0;27.176;0.493;4.873;5.895;10.800;1.920
60;Introvert;2;1;1;12.140;0;51.145;0.380;4.149;8.412;1.120;4.020
60;Introvert;0;0;0;-1.000;0;40.647;3.000;4.299;7.589;1.820;0.000
60;Introvert;0;0;0;-1.000;0;35.617;1.376;4.272;8.752;2.120;2.100
61;Introvert;1;1;0;-1.000;3;21.165;0.310;3.482;5.598;2.920;2.380
61;Introvert;0;0;1;5.940;3;26.141;3.000;3.237;4.850;0.220;3.000
61;Introvert;0;0;0;-1.000;0;22.367;0.248;4.456;6.981;0.620;0.000
61;Introvert;5;1;0;-1.000;0;16.440;0.227;4.447;3.650;0.620;0.620
62;Introvert;0;0;1;6.340;0;19.904;1.365;4.878;7.110;2.300;0.140
62;Introvert;5;1;0;-1.000;0;17.801;0.130;4.025;4.793;0.720;0.140
62;Introvert;0;0;0;-1.000;0;14.265;0.920;4.762;8.370;1.420;0.000
62;Introvert;1;1;0;-1.000;0;18.735;1.444;4.377;5.710;0.520;0.000
63;Introvert;5;2;1;1.878;0;25.756;1.517;4.212;3.781;0.800;1.740
63;Introvert;1;0;0;-1.000;0;12.414;0.658;3.368;5.033;0.620;1.180
63;Introvert;0;0;0;-1.000;0;10.109;0.133;4.012;11.787;1.120;0.560
63;Introvert;0;0;0;-1.000;0;14.735;0.092;3.328;9.271;0.740;0.000
64;Introvert;1;1;0;-1.000;0;18.097;0.280;4.028;6.429;0.820;1.500
64;Introvert;2;0;0;-1.000;0;19.058;0.113;3.741;5.714;0.420;0.000
64;Introvert;0;0;0;-1.000;0;7.242;0.826;3.919;6.820;0.720;0.000
64;Introvert;3;1;1;1.860;0;17.126;3.000;3.094;3.805;0.320;1.500
65;Introvert;2;1;0;-1.000;2;21.673;0.422;4.158;3.979;1.020;2.080
65;Introvert;2;0;0;-1.000;0;24.298;0.451;5.372;5.967;0.520;0.400
65;Introvert;0;0;0;-1.000;0;19.038;0.773;5.209;9.710;1.820;0.000
65;Introvert;2;1;1;2.121;2;30.225;3.000;4.068;5.318;0.020;1.680
66;Introvert;5;2;1;2.260;0;30.389;1.859;4.119;4.457;2.280;0.320
66;Introvert;0;0;0;-1.000;0;19.642;3.000;4.363;8.121;1.420;0.000
66;Introvert;0;0;0;-1.000;0;17.125;0.082;4.439;9.730;2.320;0.300
66;Introvert;1;0;0;-1.000;0;22.313;1.384;4.149;5.705;0.220;0.020
67;Introvert;1;0;0;-1.000;0;16.424;1.589;4.623;7.543;1.520;0.000
67;Introvert;0;0;0;-1.000;0;18.017;2.445;3.871;7.777;0.820;0.000
67;Introvert;0;0;0;-1.000;0;15.130;1.572;4.766;10.642;0.520;0.000
67;Introvert;3;1;0;-1.000;0;11.482;0.598;4.677;4.638;0.520;0.000
68;Introvert;2;1;1;4.581;0;30.025;1.464;4.390;8.419;0.800;1.200
68;Introvert;0;0;0;-1.000;0;22.954;0.895;4.815;7.963;0.920;0.000
68;Introvert;2;0;0;-1.000;0;20.626;0.559;4.132;8.942;0.820;0.000
68;Introvert;2;1;0;-1.000;0;18.418;0.623;5.009;6.805;0.720;1.200
69;Introvert;3;1;0;-1.000;0;17.396;0.143;5.357;3.620;5.000;0.000
69;Introvert;0;0;0;-1.000;0;13.824;1.939;4.916;11.199;0.320;0.000
69;Introvert;1;0;0;-1.000;1;20.692;0.892;4.898;9.044;1.020;0.860
69;Introvert;2;1;1;5.919;1;30.297;2.790;4.274;9.163;0.920;0.860
