episode;personality;hitsInflicted;dragonsKilled;hasKey;timeToFindKey;agentCollisions;distanceTraveled;avgSpeed;avgDistanceFromAgents;avgDistanceFromDragons;idleTime;timeInVicinityOfAgents
144;Intro_Iso;0;0;0;-1.000;2;16.193;0.781;4.796;6.516;0.920;1.500
145;Intro_Leader;1;1;1;1.861;1;17.957;2.599;3.889;6.152;0.620;2.180
145;Intro_Balanced1;3;0;0;-1.000;0;11.602;0.453;4.555;2.906;0.520;1.060
145;Intro_Balanced2;2;1;0;-1.000;1;12.291;1.161;3.582;4.895;0.620;1.840
145;Intro_Iso;0;0;0;-1.000;0;14.156;1.392;6.207;11.994;0.720;0.000
146;Intro_Leader;0;0;1;7.889;3;36.727;2.599;3.797;9.293;1.380;4.660
146;Intro_Balanced1;0;0;0;-1.000;3;16.133;0.678;3.027;11.385;1.520;4.100
146;Intro_Balanced2;0;0;0;-1.000;0;20.565;1.383;3.054;10.240;0.720;3.440
146;Intro_Iso;6;2;0;-1.000;0;25.207;1.351;4.320;6.031;1.120;0.940
147;Intro_Leader;2;0;1;1.759;2;23.544;1.353;3.725;7.025;0.460;1.820
147;Intro_Balanced1;2;1;0;-1.000;0;12.553;0.133;4.667;9.126;0.720;0.560
147;Intro_Balanced2;2;1;0;-1.000;0;20.673;2.450;4.105;4.758;0.720;0.000
147;Intro_Iso;0;0;0;-1.000;2;12.049;1.722;3.998;8.581;0.320;1.260
148;Intro_Leader;3;1;1;2.540;0;22.109;2.599;3.926;3.925;0.700;0.540
148;Intro_Balanced1;0;0;0;-1.000;0;9.429;0.013;4.024;10.082;0.500;1.440
148;Intro_Balanced2;0;0;0;-1.000;0;11.254;0.915;3.549;9.606;0.320;1.440
148;Intro_Iso;3;1;0;-1.000;0;21.117;0.657;4.515;5.088;0.300;0.540
149;Intro_Leader;4;1;0;-1.000;11;42.484;2.459;2.553;5.435;1.280;11.240
149;Intro_Balanced1;1;0;0;-1.000;11;26.841;1.335;2.597;8.469;0.920;13.220
149;Intro_Balanced2;1;1;0;-1.000;15;23.624;3.000;2.429;6.950;1.320;13.800
149;Intro_Iso;0;0;1;1.141;3;34.073;2.477;3.433;6.050;0.720;5.540
150;Intro_Leader;3;1;1;2.340;5;14.344;2.599;2.068;3.137;0.300;4.920
150;Intro_Balanced1;1;0;0;-1.000;0;11.988;0.982;2.844;2.594;0.320;1.660
150;Intro_Balanced2;1;1;0;-1.000;0;10.407;2.226;2.807;6.341;0.520;0.800
150;Intro_Iso;1;0;0;-1.000;5;12.430;3.000;1.871;3.368;0.020;4.920
151;Intro_Leader;2;1;1;1.339;2;19.002;2.479;2.357;4.469;0.000;2.160
151;Intro_Balanced1;1;0;0;-1.000;2;10.823;0.097;2.056;4.633;0.320;2.160
151;Intro_Balanced2;0;0;0;-1.000;0;8.236;0.106;2.743;6.006;0.120;0.460
151;Intro_Iso;3;1;0;-1.000;0;14.161;1.591;2.876;3.879;0.120;0.000
152;Intro_Leader;2;1;0;-1.000;8;76.227;2.307;3.147;4.580;0.900;10.120
152;Intro_Balanced1;1;0;0;-1.000;2;39.099;0.035;4.098;7.277;2.600;1.760
152;Intro_Balanced2;1;0;1;5.960;3;32.666;3.000;3.487;5.942;0.600;7.120
152;Intro_Iso;2;1;0;-1.000;3;29.355;1.291;4.204;6.376;1.900;3.140
153;Intro_Leader;2;0;0;-1.000;0;32.971;2.599;4.265;6.559;0.220;0.220
153;Intro_Balanced1;0;0;0;-1.000;0;12.790;0.005;5.908;12.782;0.640;0.000
153;Intro_Balanced2;2;1;1;1.020;0;21.995;1.494;4.527;7.275;0.200;0.760
153;Intro_Iso;2;1;0;-1.000;0;18.535;1.667;4.763;5.233;0.900;0.540
154;Intro_Leader;2;1;0;-1.000;2;50.025;2.599;3.902;5.280;0.720;1.740
154;Intro_Balanced1;3;1;0;-1.000;0;27.904;0.088;4.624;5.636;1.240;0.700
154;Intro_Balanced2;1;0;0;-1.000;3;23.376;1.696;4.368;7.394;1.020;3.860
154;Intro_Iso;0;0;1;4.199;1;43.781;2.346;4.179;8.307;0.320;3.060
155;Intro_Leader;6;2;0;-1.000;2;18.461;0.778;3.266;7.662;0.100;1.760
155;Intro_Balanced1;0;0;0;-1.000;0;6.473;1.525;4.769;8.357;0.720;0.000
155;Intro_Balanced2;0;0;0;-1.000;0;11.859;1.886;3.823;6.167;0.220;0.740
155;Intro_Iso;0;0;1;0.999;2;16.553;2.343;3.416;10.763;0.020;2.500
156;Intro_Leader;5;2;1;1.439;2;27.314;2.599;3.132;5.086;0.600;3.400
156;Intro_Balanced1;0;0;0;-1.000;2;18.254;0.226;3.634;6.342;0.120;3.880
156;Intro_Balanced2;0;0;0;-1.000;0;10.242;0.068;4.172;9.300;1.060;1.420
156;Intro_Iso;1;0;0;-1.000;0;18.927;2.728;4.576;6.208;0.420;0.000
157;Intro_Leader;0;0;0;-1.000;0;31.773;2.599;3.326;8.045;0.400;0.860
157;Intro_Balanced1;1;1;0;-1.000;0;23.170;1.404;3.655;7.933;0.720;0.560
157;Intro_Balanced2;3;1;1;2.461;0;25.264;1.986;3.788;5.723;0.420;1.320
157;Intro_Iso;2;0;0;-1.000;0;18.306;0.938;3.258;5.624;0.820;1.020
158;Intro_Leader;0;0;1;4.779;0;23.564;2.599;4.956;10.829;0.300;0.000
158;Intro_Balanced1;1;0;0;-1.000;3;17.491;1.917;3.000;3.953;0.320;4.940
158;Intro_Balanced2;3;2;0;-1.000;5;16.808;2.247;3.387;3.572;0.520;5.460
158;Intro_Iso;2;0;0;-1.000;4;14.363;0.576;3.049;3.441;0.620;5.160
159;Intro_Leader;4;0;1;1.140;5;29.757;2.599;2.558;3.312;0.220;4.100
159;Intro_Balanced1;0;0;0;-1.000;0;20.797;2.220;4.084;7.306;0.420;0.000
159;Intro_Balanced2;1;0;0;-1.000;6;23.613;1.021;3.172;4.180;0.320;4.240
159;Intro_Iso;2;2;0;-1.000;5;15.396;0.193;3.008;4.070;1.020;4.220
160;Intro_Leader;4;2;0;-1.000;8;48.771;2.437;2.950;4.424;0.340;19.860
160;Intro_Balanced1;0;0;0;-1.000;0;21.398;0.401;3.755;9.326;1.420;3.780
160;Intro_Balanced2;2;0;0;-1.000;2;31.735;0.142;3.509;6.589;1.220;7.160
160;Intro_Iso;0;0;1;0.841;6;30.495;3.000;3.167;4.931;0.620;16.480
161;Intro_Leader;0;0;1;2.021;1;38.314;2.599;3.476;7.337;0.500;1.160
161;Intro_Balanced1;0;0;0;-1.000;3;24.241;2.108;3.541;5.084;1.320;5.120
161;Intro_Balanced2;3;1;0;-1.000;6;21.765;0.342;3.288;4.578;0.920;7.680
161;Intro_Iso;3;1;0;-1.000;2;20.174;0.026;3.998;5.634;1.240;1.400
162;Intro_Leader;4;1;1;4.559;4;26.286;2.599;3.618;4.994;0.420;3.920
162;Intro_Balanced1;0;0;0;-1.000;0;17.086;1.011;4.311;9.176;0.620;0.520
162;Intro_Balanced2;1;1;0;-1.000;0;13.264;1.163;4.003;6.791;1.000;0.520
162;Intro_Iso;1;0;0;-1.000;4;16.863;0.711;3.293;4.651;0.520;3.700
163;Intro_Leader;4;0;0;-1.000;2;21.593;2.599;2.613;3.441;0.720;4.100
163;Intro_Balanced1;1;1;0;-1.000;0;17.871;1.503;3.551;7.841;0.220;1.020
163;Intro_Balanced2;1;1;0;-1.000;2;16.777;2.294;2.479;4.749;0.300;4.920
163;Intro_Iso;0;0;1;0.559;0;20.895;3.000;3.300;6.302;0.300;0.440
164;Intro_Leader;6;2;1;1.220;3;31.785;2.599;3.872;4.795;0.100;2.760
164;Intro_Balanced1;0;0;0;-1.000;1;12.092;0.162;4.463;11.187;0.400;1.140
164;Intro_Balanced2;0;0;0;-1.000;3;18.033;0.269;4.030;6.735;0.480;2.440
164;Intro_Iso;0;0;0;-1.000;1;13.761;1.770;4.877;11.197;0.400;1.460
165;Intro_Leader;3;1;1;0.659;1;21.391;2.078;2.829;4.805;0.600;1.500
165;Intro_Balanced1;0;0;0;-1.000;1;17.219;0.204;3.014;6.905;0.620;4.140
165;Intro_Balanced2;3;1;0;-1.000;1;13.305;3.000;2.441;3.761;0.520;3.760
165;Intro_Iso;0;0;0;-1.000;1;12.214;1.004;3.367;6.715;0.620;1.120
166;Intro_Leader;3;1;0;-1.000;4;32.956;0.375;3.218;6.846;2.180;9.780
166;Intro_Balanced1;0;0;0;-1.000;0;23.376;0.441;4.768;7.431;1.020;0.000
166;Intro_Balanced2;3;1;1;0.860;4;37.709;0.872;3.255;4.434;0.620;10.060
166;Intro_Iso;0;0;0;-1.000;0;23.965;1.173;4.077;6.229;0.920;0.280
167;Intro_Leader;0;0;1;3.420;0;23.515;2.465;3.258;6.432;0.300;1.000
167;Intro_Balanced1;1;0;0;-1.000;1;16.095;2.400;3.613;8.730;0.620;3.080
167;Intro_Balanced2;3;2;0;-1.000;1;14.930;0.562;2.872;4.160;0.420;3.900
167;Intro_Iso;2;0;0;-1.000;0;13.941;1.510;3.308;4.132;0.540;0.820
168;Intro_Leader;3;1;0;-1.000;3;26.304;2.488;3.373;4.885;0.560;1.740
168;Intro_Balanced1;0;0;0;-1.000;1;15.060;1.436;4.722;8.738;0.320;2.280
168;Intro_Balanced2;0;0;0;-1.000;1;14.784;1.095;4.289;7.702;0.320;1.360
168;Intro_Iso;3;1;1;3.481;3;20.113;1.427;3.584;5.506;0.220;4.240
169;Intro_Leader;3;1;0;-1.000;5;28.383;2.005;2.723;4.278;0.520;6.340
169;Intro_Balanced1;1;0;1;2.522;2;28.379;3.000;3.172;5.322;0.100;6.200
169;Intro_Balanced2;1;1;0;-1.000;3;25.987;0.502;2.806;6.391;0.300;3.720
169;Intro_Iso;1;0;0;-1.000;2;13.378;1.892;3.484;4.615;0.600;2.860
170;Intro_Leader;1;1;1;3.220;3;31.960;2.595;3.135;4.437;0.600;4.340
170;Intro_Balanced1;1;0;0;-1.000;0;18.111;1.523;5.063;7.821;0.720;0.000
170;Intro_Balanced2;1;0;0;-1.000;2;22.311;2.853;3.622;7.900;0.920;2.120
170;Intro_Iso;3;1;0;-1.000;1;23.877;0.681;3.907;6.994;1.020;2.980
171;Intro_Leader;5;1;0;-1.000;0;27.689;2.599;3.810;3.489;0.300;0.640
171;Intro_Balanced1;1;1;1;1.441;0;31.517;3.000;4.693;6.943;0.240;0.320
171;Intro_Balanced2;0;0;0;-1.000;0;14.856;0.798;4.026;9.740;1.720;0.000
171;Intro_Iso;0;0;0;-1.000;0;13.709;0.681;3.967;6.612;1.120;0.320
172;Intro_Leader;1;0;1;1.519;1;21.508;2.599;2.960;4.695;0.980;2.660
172;Intro_Balanced1;2;1;0;-1.000;0;15.342;0.446;3.962;6.144;0.420;0.060
172;Intro_Balanced2;0;0;0;-1.000;0;20.012;0.135;3.351;7.402;0.120;1.920
172;Intro_Iso;3;1;0;-1.000;1;13.596;0.259;2.936;3.889;0.640;2.820
173;Intro_Leader;3;1;0;-1.000;8;34.723;2.509;3.426;4.545;0.780;8.640
173;Intro_Balanced1;0;0;0;-1.000;4;21.950;0.211;4.305;7.653;1.520;3.440
173;Intro_Balanced2;3;1;0;-1.000;8;25.998;1.480;3.931;5.131;1.220;10.260
173;Intro_Iso;0;0;1;1.521;2;29.058;1.696;4.375;9.161;0.620;5.100
174;Intro_Leader;3;0;0;-1.000;2;19.549;0.010;3.393;3.086;7.920;3.600
174;Intro_Balanced1;0;0;1;20.900;2;30.219;2.703;5.256;9.021;1.620;2.000
174;Intro_Balanced2;1;1;0;-1.000;5;30.145;1.748;3.626;3.772;2.220;10.860
174;Intro_Iso;2;1;0;-1.000;5;28.304;2.092;3.748;5.453;2.720;11.540
175;Intro_Leader;2;0;0;-1.000;3;23.588;2.599;3.071;8.978;0.840;2.600
175;Intro_Balanced1;0;0;0;-1.000;1;17.489;0.350;3.541;9.543;0.620;1.420
175;Intro_Balanced2;1;1;0;-1.000;2;12.247;0.333;3.803;10.367;0.320;1.180
175;Intro_Iso;3;1;1;0.621;0;14.156;2.624;3.555;8.308;0.220;0.000
176;Intro_Leader;5;2;1;2.459;0;26.053;2.599;3.484;4.080;0.500;1.240
176;Intro_Balanced1;0;0;0;-1.000;0;19.250;0.077;4.498;9.947;0.920;0.000
176;Intro_Balanced2;0;0;0;-1.000;0;12.353;0.131;4.690;5.844;0.920;0.000
176;Intro_Iso;1;0;0;-1.000;0;17.536;1.146;4.129;5.103;0.520;1.240
177;Intro_Leader;6;2;1;0.780;0;18.587;1.838;3.986;6.208;0.900;0.440
177;Intro_Balanced1;0;0;0;-1.000;0;12.158;0.162;3.876;8.353;0.500;0.000
177;Intro_Balanced2;0;0;0;-1.000;0;10.029;1.907;4.431;8.332;0.300;0.440
177;Intro_Iso;0;0;0;-1.000;0;14.285;0.357;3.727;6.769;0.700;0.000
178;Intro_Leader;1;0;0;-1.000;8;51.058;2.599;2.341;4.289;0.740;9.280
178;Intro_Balanced1;0;0;0;-1.000;4;37.248;0.325;2.443;5.575;0.800;12.400
178;Intro_Balanced2;2;1;1;4.460;4;35.719;1.377;2.405;4.068;0.200;14.520
178;Intro_Iso;3;1;0;-1.000;4;24.335;0.999;2.891;4.946;1.120;7.420
179;Intro_Leader;3;0;1;1.740;2;21.903;2.599;3.394;4.414;0.880;1.720
179;Intro_Balanced1;0;0;0;-1.000;3;13.734;0.955;3.501;5.137;0.120;2.640
179;Intro_Balanced2;3;2;0;-1.000;5;20.234;1.986;2.890;7.027;0.220;4.360
179;Intro_Iso;0;0;0;-1.000;0;18.443;1.540;4.172;6.794;0.420;0.000
180;Intro_Leader;2;1;1;1.262;0;18.855;2.599;4.325;8.797;0.720;0.000
180;Intro_Balanced1;0;0;0;-1.000;0;12.992;0.619;5.133;12.368;1.320;0.400
180;Intro_Balanced2;1;0;0;-1.000;0;19.175;2.058;3.996;6.654;0.120;0.400
180;Intro_Iso;3;1;0;-1.000;0;11.553;1.395;5.104;3.773;0.520;0.000
181;Intro_Leader;3;1;1;0.758;3;14.944;2.599;3.471;2.657;0.200;1.820
181;Intro_Balanced1;1;0;0;-1.000;2;13.065;0.274;3.716;5.317;0.000;1.120
181;Intro_Balanced2;2;1;0;-1.000;3;10.676;1.349;3.796;2.863;0.100;2.100
181;Intro_Iso;0;0;0;-1.000;0;12.581;0.644;5.356;10.221;0.500;0.000
182;Intro_Leader;0;0;0;-1.000;3;34.174;2.402;3.723;6.900;0.500;3.220
182;Intro_Balanced1;3;1;0;-1.000;1;20.021;2.402;3.768;9.567;0.620;1.680
182;Intro_Balanced2;3;1;1;0.639;3;22.781;2.895;4.410;7.058;0.620;3.220
182;Intro_Iso;0;0;0;-1.000;1;13.100;0.294;4.465;13.284;0.820;1.680
183;Intro_Leader;3;1;0;-1.000;6;35.938;2.599;3.209;5.218;0.200;5.100
183;Intro_Balanced1;0;0;0;-1.000;5;21.042;1.666;3.177;5.350;0.220;4.080
183;Intro_Balanced2;3;1;0;-1.000;2;20.851;2.020;3.488;6.445;0.420;2.440
183;Intro_Iso;0;0;1;1.199;7;25.507;3.000;3.402;4.725;0.220;3.620
184;Intro_Leader;3;1;1;1.301;3;25.821;2.599;3.243;4.604;0.560;4.520
184;Intro_Balanced1;2;0;0;-1.000;2;23.498;0.868;3.433;4.765;0.320;3.940
184;Intro_Balanced2;0;0;0;-1.000;0;10.343;0.333;5.464;10.334;1.020;0.000
184;Intro_Iso;1;1;0;-1.000;1;20.196;1.224;4.333;4.474;0.320;1.380
185;Intro_Leader;4;2;0;-1.000;2;36.830;2.245;3.320;4.719;0.240;1.620
185;Intro_Balanced1;2;0;0;-1.000;2;15.919;1.514;3.889;6.381;1.020;1.460
185;Intro_Balanced2;1;0;1;2.461;5;29.529;1.818;3.205;4.268;0.620;5.060
185;Intro_Iso;0;0;0;-1.000;3;20.568;0.076;3.490;7.421;0.620;3.400
186;Intro_Leader;4;2;0;-1.000;2;27.761;2.599;2.938;5.784;0.400;3.380
186;Intro_Balanced1;1;0;0;-1.000;2;14.895;0.777;3.588;7.701;0.320;3.540
186;Intro_Balanced2;1;0;0;-1.000;1;21.186;1.019;3.528;7.033;0.300;2.000
186;Intro_Iso;0;0;1;0.539;1;21.208;3.000;3.331;7.066;0.400;2.160
187;Intro_Leader;1;0;0;-1.000;6;20.700;2.162;3.123;4.547;0.760;5.960
187;Intro_Balanced1;0;0;0;-1.000;0;10.157;1.529;4.334;7.027;0.400;0.000
187;Intro_Balanced2;2;1;0;-1.000;5;12.087;1.410;4.300;3.952;0.200;1.920
187;Intro_Iso;3;1;1;2.939;1;19.179;3.000;3.713;5.704;0.300;4.040
188;Intro_Leader;1;0;0;-1.000;9;44.159;2.599;2.771;6.990;1.600;12.560
188;Intro_Balanced1;2;1;1;3.600;5;37.029;1.366;2.840;4.872;0.420;6.560
188;Intro_Balanced2;0;0;0;-1.000;2;27.611;0.531;3.574;8.207;1.420;3.440
188;Intro_Iso;3;1;0;-1.000;6;27.977;0.756;3.387;4.410;0.920;8.780
189;Intro_Leader;1;0;0;-1.000;4;72.580;2.310;3.593;8.545;1.220;8.200
189;Intro_Balanced1;5;2;0;-1.000;1;42.107;0.243;4.091;5.314;1.720;2.780
189;Intro_Balanced2;0;0;1;1.260;1;33.498;1.902;4.254;6.081;0.220;3.160
189;Intro_Iso;0;0;0;-1.000;2;34.179;0.762;4.546;8.954;2.420;3.320
190;Intro_Leader;1;1;1;3.220;1;30.678;2.599;3.941;8.725;0.440;1.220
190;Intro_Balanced1;0;0;0;-1.000;0;24.269;3.000;4.555;9.359;0.420;0.240
190;Intro_Balanced2;5;1;0;-1.000;1;20.651;1.488;4.660;4.228;0.520;0.980
190;Intro_Iso;0;0;0;-1.000;0;21.093;0.568;5.103;13.291;1.420;0.000
191;Intro_Leader;1;0;1;1.839;2;32.420;2.599;3.088;6.530;0.480;2.620
191;Intro_Balanced1;1;1;0;-1.000;1;16.974;1.248;2.550;4.775;0.620;3.520
191;Intro_Balanced2;2;1;0;-1.000;1;14.060;0.558;2.604;4.680;0.420;2.440
191;Intro_Iso;2;0;0;-1.000;2;17.198;1.992;2.898;3.396;0.420;4.100
192;Intro_Leader;6;2;1;0.980;0;15.079;1.927;3.173;2.786;0.200;0.000
192;Intro_Balanced1;0;0;0;-1.000;0;5.472;1.065;3.896;9.044;0.300;0.000
192;Intro_Balanced2;0;0;0;-1.000;0;11.827;0.720;4.145;4.632;0.200;0.000
192;Intro_Iso;0;0;0;-1.000;0;11.087;1.740;3.726;5.385;0.200;0.000
193;Intro_Leader;3;0;1;1.400;3;17.081;2.369;3.146;3.984;0.460;3.080
193;Intro_Balanced1;0;0;0;-1.000;2;12.578;3.000;3.243;10.602;0.120;2.900
193;Intro_Balanced2;2;1;0;-1.000;0;13.207;0.224;3.227;4.405;0.720;3.100
193;Intro_Iso;1;1;0;-1.000;3;17.319;2.301;2.776;6.451;0.040;2.500
194;Intro_Leader;2;1;0;-1.000;7;35.427;2.599;3.576;8.022;1.060;10.260
194;Intro_Balanced1;3;1;0;-1.000;1;19.596;0.565;3.728;4.347;1.020;1.080
194;Intro_Balanced2;1;0;0;-1.000;3;23.435;1.862;3.362;5.720;0.820;6.180
194;Intro_Iso;0;0;1;1.182;3;31.351;2.690;4.169;9.478;0.920;4.020
195;Intro_Leader;1;1;1;0.619;2;19.226;2.599;2.979;3.628;0.360;4.260
195;Intro_Balanced1;3;1;0;-1.000;3;15.983;1.945;2.598;2.475;0.420;5.200
195;Intro_Balanced2;2;0;0;-1.000;1;12.568;2.357;3.685;2.201;0.020;2.120
195;Intro_Iso;0;0;0;-1.000;0;13.537;0.659;5.022;10.503;0.220;0.000
196;Intro_Leader;4;1;0;-1.000;9;57.102;1.519;2.940;4.956;0.940;10.760
196;Intro_Balanced1;0;0;0;-1.000;5;28.502;0.194;3.241;5.136;1.120;4.700
196;Intro_Balanced2;2;1;0;-1.000;3;25.157;0.784;3.700;5.399;1.920;4.340
196;Intro_Iso;0;0;1;3.960;5;37.427;2.297;3.823;7.088;0.300;4.200
197;Intro_Leader;3;1;1;0.782;0;25.681;2.599;3.887;4.932;0.680;0.720
197;Intro_Balanced1;0;0;0;-1.000;0;8.548;0.990;4.691;9.949;0.920;0.720
197;Intro_Balanced2;3;1;0;-1.000;0;15.224;1.903;5.273;5.026;1.020;0.000
197;Intro_Iso;0;0;0;-1.000;0;13.416;0.496;3.934;8.283;0.420;0.000
198;Intro_Leader;2;0;0;-1.000;3;25.408;1.774;2.510;5.421;0.000;4.800
198;Intro_Balanced1;2;1;0;-1.000;1;18.925;0.588;2.684;4.601;0.220;3.220
198;Intro_Balanced2;0;0;0;-1.000;2;20.923;1.983;2.707;7.670;0.020;1.820
198;Intro_Iso;2;1;1;2.780;0;25.862;2.737;2.865;5.717;0.320;0.400
199;Intro_Leader;3;0;0;-1.000;1;23.524;2.599;3.893;4.375;0.340;2.020
199;Intro_Balanced1;0;0;0;-1.000;0;12.349;2.583;4.508;7.381;0.220;0.000
199;Intro_Balanced2;1;1;0;-1.000;1;19.633;1.254;4.213;7.986;0.220;2.020
199;Intro_Iso;0;0;0;-1.000;0;14.140;3.000;6.930;10.243;0.520;0.000
200;Intro_Leader;2;0;0;-1.000;2;24.769;2.599;4.046;7.142;0.640;1.560
200;Intro_Balanced1;2;1;0;-1.000;0;17.977;0.141;3.940;4.779;0.400;0.360
200;Intro_Balanced2;2;1;1;1.859;4;26.730;2.120;3.871;6.056;0.200;2.560
200;Intro_Iso;0;0;0;-1.000;2;16.694;1.344;4.411;8.041;0.900;0.640
201;Intro_Leader;6;2;1;2.698;0;36.427;2.134;3.989;6.026;0.820;0.740
201;Intro_Balanced1;0;0;0;-1.000;0;18.070;2.792;3.695;8.043;0.820;0.000
201;Intro_Balanced2;0;0;0;-1.000;0;16.509;0.690;4.441;9.479;1.220;0.740
201;Intro_Iso;0;0;0;-1.000;0;13.162;1.598;4.173;11.261;1.220;0.000
202;Intro_Leader;2;1;1;0.381;1;26.066;2.599;3.039;4.892;0.200;3.760
202;Intro_Balanced1;0;0;0;-1.000;2;15.962;0.412;2.570;5.156;0.220;3.080
202;Intro_Balanced2;1;1;0;-1.000;1;15.319;0.247;2.672;4.950;0.120;2.640
202;Intro_Iso;3;0;0;-1.000;2;14.863;2.530;2.640;4.456;0.420;4.080
203;Intro_Leader;1;0;0;-1.000;5;23.746;2.599;2.618;7.979;0.300;5.480
203;Intro_Balanced1;0;0;1;2.459;0;17.214;3.000;3.985;10.235;0.620;0.000
203;Intro_Balanced2;1;0;0;-1.000;7;12.900;0.865;2.429;5.441;0.320;6.720
203;Intro_Iso;4;2;0;-1.000;4;21.126;0.218;2.968;4.263;0.520;4.280
204;Intro_Leader;1;0;1;2.921;1;32.862;2.599;3.333;6.730;0.500;2.700
204;Intro_Balanced1;2;1;0;-1.000;0;18.094;0.986;3.654;6.370;0.720;2.660
204;Intro_Balanced2;0;0;0;-1.000;4;25.164;0.647;3.231;8.603;0.400;3.900
204;Intro_Iso;3;1;0;-1.000;3;18.562;2.061;3.246;5.381;0.300;2.780
205;Intro_Leader;1;0;0;-1.000;4;22.359;0.604;3.050;4.396;7.040;4.280
205;Intro_Balanced1;0;0;0;-1.000;1;34.613;1.208;3.097;6.943;1.020;5.120
205;Intro_Balanced2;2;1;1;7.561;1;41.004;2.797;3.285;7.474;0.320;5.120
205;Intro_Iso;3;1;0;-1.000;4;22.036;3.000;3.959;6.515;2.520;4.280
206;Intro_Leader;4;0;0;-1.000;4;73.636;2.599;3.993;4.204;1.120;3.240
206;Intro_Balanced1;2;1;0;-1.000;3;33.854;0.693;4.642;5.958;1.620;5.880
206;Intro_Balanced2;0;0;1;0.929;7;47.809;1.913;4.103;6.706;1.720;7.300
206;Intro_Iso;1;1;0;-1.000;6;26.407;0.330;4.377;5.828;3.320;4.180
207;Intro_Leader;1;1;0;-1.000;2;30.380;2.599;4.067;10.012;1.420;2.320
207;Intro_Balanced1;0;0;1;2.180;0;22.696;3.000;4.621;9.752;0.720;0.000
207;Intro_Balanced2;2;0;0;-1.000;2;17.281;0.661;3.967;7.626;0.720;2.320
207;Intro_Iso;3;1;0;-1.000;0;24.242;0.144;4.500;5.808;0.420;0.000
208;Intro_Leader;1;1;0;-1.000;4;33.353;2.599;3.466;6.339;1.020;7.240
208;Intro_Balanced1;0;0;0;-1.000;1;29.279;2.021;2.958;6.909;0.420;3.960
208;Intro_Balanced2;2;0;0;-1.000;0;30.213;1.926;3.538;5.701;0.520;1.740
208;Intro_Iso;3;1;1;1.341;3;32.918;3.000;3.217;5.469;0.420;3.780
209;Intro_Leader;5;2;1;1.419;0;22.121;2.599;3.810;5.442;1.180;0.620
209;Intro_Balanced1;0;0;0;-1.000;0;20.258;0.232;4.811;11.179;0.220;0.000
209;Intro_Balanced2;0;0;0;-1.000;0;16.115;0.994;3.072;7.150;0.420;0.780
209;Intro_Iso;1;0;0;-1.000;0;19.470;0.512;3.970;5.019;0.520;0.160
210;Intro_Leader;3;0;1;11.681;6;34.104;2.318;2.961;3.832;0.880;12.040
210;Intro_Balanced1;2;1;0;-1.000;3;19.462;0.415;3.809;4.749;0.820;7.460
210;Intro_Balanced2;0;0;0;-1.000;3;19.881;3.000;2.968;7.242;0.920;7.060
210;Intro_Iso;1;1;0;-1.000;0;21.687;1.475;3.391;6.804;1.620;1.100
211;Intro_Leader;0;0;0;-1.000;1;27.140;2.599;3.578;7.402;0.780;1.200
211;Intro_Balanced1;4;2;0;-1.000;2;20.798;0.974;2.981;4.685;0.520;3.000
211;Intro_Balanced2;1;0;1;1.739;3;21.219;2.977;3.170;6.319;0.320;3.660
211;Intro_Iso;1;0;0;-1.000;0;10.824;0.046;3.963;3.670;0.840;0.660
212;Intro_Leader;2;0;0;-1.000;4;20.279;0.013;3.584;2.806;0.540;4.660
212;Intro_Balanced1;0;0;0;-1.000;0;11.127;0.265;3.665;6.385;0.320;1.300
212;Intro_Balanced2;0;0;0;-1.000;0;12.930;1.159;6.273;12.090;0.220;0.000
212;Intro_Iso;2;1;0;-1.000;4;16.952;2.464;3.413;2.278;0.820;3.560
213;Intro_Leader;1;1;1;0.978;1;19.973;2.599;3.595;6.151;0.340;1.180
213;Intro_Balanced1;2;0;0;-1.000;1;14.842;0.345;3.653;5.091;0.600;0.980
213;Intro_Balanced2;3;1;0;-1.000;0;17.586;0.550;4.227;5.336;0.500;0.780
213;Intro_Iso;0;0;0;-1.000;0;10.657;1.138;3.596;6.084;0.600;0.980
214;Intro_Leader;3;1;0;-1.000;5;38.863;2.599;2.897;5.225;0.600;6.420
214;Intro_Balanced1;2;1;1;3.580;3;31.967;1.349;2.801;5.102;0.420;4.600
214;Intro_Balanced2;0;0;0;-1.000;0;26.689;1.707;3.391;7.511;0.820;1.120
214;Intro_Iso;1;0;0;-1.000;4;27.754;0.508;2.846;6.894;0.920;4.400
215;Intro_Leader;1;1;1;1.899;1;28.130;2.599;3.848;7.174;1.420;1.880
215;Intro_Balanced1;0;0;0;-1.000;0;15.675;1.229;4.213;10.414;0.720;0.440
215;Intro_Balanced2;5;1;0;-1.000;1;17.962;0.992;5.215;3.068;0.720;1.840
215;Intro_Iso;0;0;0;-1.000;0;11.456;1.982;5.146;15.270;0.620;0.480
216;Intro_Leader;1;0;0;-1.000;2;51.757;1.034;3.481;6.653;0.440;3.540
216;Intro_Balanced1;0;0;0;-1.000;2;27.764;0.919;4.240;6.446;1.220;2.960
216;Intro_Balanced2;2;1;0;-1.000;4;28.010;1.939;3.606;4.478;1.020;7.060
216;Intro_Iso;3;1;1;0.960;4;36.307;2.780;3.150;3.940;0.720;6.860
217;Intro_Leader;0;0;1;2.840;0;33.497;2.599;3.871;8.254;0.200;1.740
217;Intro_Balanced1;2;1;0;-1.000;0;19.362;0.967;3.298;4.558;0.120;1.240
