episode;personality;hitsInflicted;dragonsKilled;hasKey;timeToFindKey;agentCollisions;distanceTraveled;avgSpeed;avgDistanceFromAgents;avgDistanceFromDragons;idleTime;timeInVicinityOfAgents;
17;NonConscientious;1;1;0;-1.000;8;28.199;2.230;3.007;8.648;0.620;7.700
17;Neurotic;0;0;0;-1.000;1;20.873;0.940;4.569;11.583;1.760;2.440
18;Extrovert;0;0;0;-1.000;5;19.005;0.051;2.916;8.432;2.380;6.900
18;Introvert;3;1;1;1.016;2;24.609;3.000;4.458;8.418;0.420;1.360
18;NonConscientious;3;1;0;-1.000;2;28.625;2.124;2.999;8.180;0.320;2.820
18;Neurotic;0;0;0;-1.000;5;16.145;0.235;2.919;10.065;0.920;6.900
19;Extrovert;3;1;0;-1.000;1;15.019;0.168;2.671;5.113;2.040;3.020
19;Introvert;0;0;1;1.556;1;24.948;3.000;3.197;6.409;0.220;3.140
19;NonConscientious;3;1;0;-1.000;2;22.927;0.961;2.911;8.027;0.320;3.800
19;Neurotic;0;0;0;-1.000;0;8.914;0.648;4.160;7.242;1.020;0.000
20;Extrovert;1;0;0;-1.000;0;14.865;0.176;3.390;5.401;1.940;1.300
20;Introvert;5;2;1;1.194;0;25.981;3.000;3.344;5.380;0.320;1.560
20;NonConscientious;0;0;0;-1.000;1;15.334;0.617;2.773;7.065;0.320;4.400
20;Neurotic;0;0;0;-1.000;1;11.299;1.189;3.040;8.220;0.620;4.140
21;Extrovert;2;0;0;-1.000;14;14.125;0.077;2.652;3.161;3.240;10.320
21;Introvert;1;1;1;7.474;2;34.199;3.000;3.147;5.215;0.320;2.140
21;NonConscientious;3;1;0;-1.000;14;14.536;2.553;2.513;3.497;0.120;10.760
21;Neurotic;0;0;0;-1.000;2;18.981;1.203;4.377;9.469;0.920;0.920
22;Extrovert;0;0;0;-1.000;8;16.396;0.888;1.787;5.645;3.060;11.840
22;Introvert;5;1;1;7.345;6;32.352;2.239;2.117;5.239;0.120;5.680
22;NonConscientious;1;1;0;-1.000;11;23.221;1.805;1.747;5.436;0.720;13.000
22;Neurotic;0;0;0;-1.000;7;14.169;0.120;1.810;3.958;1.020;7.720
23;Extrovert;0;0;0;-1.000;6;13.161;0.127;2.636;7.135;2.080;7.940
23;Introvert;3;1;1;3.323;2;32.036;3.000;3.209;6.575;0.320;2.840
23;NonConscientious;3;1;0;-1.000;5;20.103;0.009;2.888;5.823;0.820;5.240
23;Neurotic;0;0;0;-1.000;9;16.268;1.019;2.236;6.343;0.620;10.340
24;Extrovert;0;0;0;-1.000;7;18.095;1.104;1.907;6.267;1.320;7.820
24;Introvert;4;2;1;1.770;2;33.362;3.000;2.941;6.307;0.300;2.160
24;NonConscientious;1;0;0;-1.000;4;24.292;1.609;2.003;6.558;0.600;7.060
24;Neurotic;1;0;0;-1.000;3;19.957;0.015;2.543;4.775;0.580;3.580
25;Extrovert;0;0;0;-1.000;7;17.506;0.177;3.149;4.025;2.560;5.660
25;Introvert;5;1;1;2.701;3;33.834;3.000;2.913;7.548;0.320;3.460
25;NonConscientious;1;1;0;-1.000;9;23.072;0.424;2.360;7.657;0.520;8.780
25;Neurotic;0;0;0;-1.000;7;14.810;0.967;2.437;6.146;1.020;4.000
26;Extrovert;0;0;0;-1.000;8;19.970;1.646;2.207;5.125;3.780;12.460
26;Introvert;5;2;1;1.271;1;40.470;3.000;2.905;5.712;0.120;4.680
26;NonConscientious;0;0;0;-1.000;3;27.267;2.389;2.567;6.910;0.620;7.500
26;Neurotic;1;0;0;-1.000;6;19.707;0.416;2.168;4.369;0.620;11.880
27;Extrovert;0;0;0;-1.000;2;16.848;0.538;3.008;7.742;1.980;3.380
27;Introvert;5;1;1;5.711;3;26.790;2.600;2.487;6.944;0.220;7.380
